 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
     76325   -3.59385e+05    0.243776    0.213333    0.186485    0.240000    0.280000    0.321246    0.296500
     76350   -3.58903e+05    0.243311    0.240000    0.186265    0.200000    0.240000    0.321138    0.296075
     76375   -3.60390e+05    0.243236    0.120000    0.186171    0.320000    0.280000    0.322040    0.295680
     76400   -3.61363e+05    0.244059    0.146667    0.187452    0.280000    0.200000    0.321966    0.296046
     76425   -3.59760e+05    0.243627    0.106667    0.187359    0.360000    0.360000    0.321439    0.296088
     76450   -3.59062e+05    0.243760    0.160000    0.187295    0.320000    0.120000    0.321998    0.296453
     76475   -3.58493e+05    0.244001    0.093333    0.187820    0.240000    0.160000    0.320948    0.296825
     76500   -3.58619e+05    0.243831    0.106667    0.186475    0.120000    0.240000    0.321411    0.297343
     76525   -3.58943e+05    0.244162    0.240000    0.187463    0.440000    0.240000    0.321767    0.296277
     76550   -3.58738e+05    0.243538    0.186667    0.185591    0.160000    0.240000    0.321515    0.296351
     76575   -3.57768e+05    0.243746    0.146667    0.186230    0.200000    0.440000    0.321586    0.296853
     76600   -3.57812e+05    0.243607    0.133333    0.186596    0.480000    0.240000    0.322262    0.297238
     76625   -3.57194e+05    0.243920    0.266667    0.187158    0.160000    0.360000    0.321403    0.296130
     76650   -3.57503e+05    0.244538    0.146667    0.187972    0.200000    0.360000    0.322136    0.296256
     76675   -3.60021e+05    0.245326    0.133333    0.188645    0.280000    0.160000    0.321628    0.296193
     76700   -3.59570e+05    0.244697    0.186667    0.188824    0.280000    0.040000    0.322726    0.296795
     76725   -3.58644e+05    0.245070    0.093333    0.190042    0.520000    0.280000    0.321316    0.296430
     76750   -3.60924e+05    0.245337    0.173333    0.189934    0.240000    0.160000    0.321229    0.296071
     76775   -3.60317e+05    0.245346    0.146667    0.190431    0.280000    0.200000    0.322003    0.296667
     76800   -3.60387e+05    0.245246    0.133333    0.190139    0.320000    0.240000    0.321094    0.295796
     76825   -3.59787e+05    0.245043    0.093333    0.189839    0.160000    0.240000    0.321450    0.295979
     76850   -3.58762e+05    0.245685    0.146667    0.190731    0.400000    0.280000    0.321495    0.296641
     76875   -3.58196e+05    0.245825    0.146667    0.189494    0.360000    0.400000    0.322349    0.296368
     76900   -3.57923e+05    0.246248    0.186667    0.190795    0.280000    0.240000    0.321268    0.296212
     76925   -3.60086e+05    0.245641    0.106667    0.189486    0.200000    0.440000    0.321633    0.296532
     76950   -3.58523e+05    0.245526    0.160000    0.190874    0.160000    0.320000    0.322065    0.296166
     76975   -3.58000e+05    0.246046    0.173333    0.190133    0.400000    0.320000    0.322449    0.296326
     77000   -3.58070e+05    0.245952    0.106667    0.191240    0.240000    0.400000    0.321678    0.295928
     77025   -3.60162e+05    0.246005    0.186667    0.189886    0.320000    0.280000    0.322762    0.296533
     77050   -3.57298e+05    0.245365    0.186667    0.189129    0.280000    0.320000    0.322335    0.296881
     77075   -3.59646e+05    0.245217    0.106667    0.188688    0.120000    0.320000    0.321288    0.296069
     77100   -3.58714e+05    0.244452    0.146667    0.188762    0.200000    0.280000    0.321872    0.296728
     77125   -3.56588e+05    0.244713    0.146667    0.188366    0.320000    0.320000    0.322552    0.296458
     77150   -3.58456e+05    0.244581    0.080000    0.187931    0.320000    0.080000    0.322229    0.296528
     77175   -3.59584e+05    0.244174    0.173333    0.187330    0.320000    0.520000    0.321576    0.295984
     77200   -3.58468e+05    0.244074    0.120000    0.187617    0.320000    0.160000    0.321965    0.295681
     77225   -3.59867e+05    0.244507    0.186667    0.188261    0.240000    0.240000    0.322666    0.296657
     77250   -3.61613e+05    0.245430    0.213333    0.188941    0.360000    0.360000    0.321487    0.295552
     77275   -3.61085e+05    0.244876    0.173333    0.189001    0.320000    0.480000    0.321599    0.295624
     77300   -3.62616e+05    0.245009    0.186667    0.189181    0.080000    0.360000    0.321230    0.295102
     77325   -3.62436e+05    0.244393    0.186667    0.189323    0.240000    0.280000    0.320896    0.295163
     77350   -3.61515e+05    0.244435    0.240000    0.188227    0.240000    0.120000    0.322300    0.296036
     77375   -3.62852e+05    0.244466    0.240000    0.188599    0.200000    0.160000    0.322181    0.294987
     77400   -3.61601e+05    0.244686    0.186667    0.186685    0.320000    0.240000    0.321646    0.295387
     77425   -3.61757e+05    0.243743    0.120000    0.186781    0.320000    0.280000    0.321620    0.296015
     77450   -3.59299e+05    0.243749    0.120000    0.187912    0.120000    0.360000    0.322326    0.296501
     77475   -3.58334e+05    0.243971    0.146667    0.187850    0.360000    0.320000    0.321968    0.296474
     77500   -3.59507e+05    0.244428    0.213333    0.187983    0.240000    0.160000    0.321619    0.296673
     77525   -3.57375e+05    0.244590    0.146667    0.186999    0.200000    0.200000    0.321844    0.296711
     77550   -3.58904e+05    0.243505    0.160000    0.186628    0.240000    0.200000    0.322798    0.296769
     77575   -3.59482e+05    0.243269    0.186667    0.185263    0.320000    0.320000    0.322466    0.296289
     77600   -3.59578e+05    0.242203    0.093333    0.186237    0.160000    0.280000    0.321277    0.295920
     77625   -3.60521e+05    0.242765    0.280000    0.187034    0.120000    0.240000    0.321632    0.296649
     77650   -3.59522e+05    0.243041    0.226667    0.185463    0.400000    0.480000    0.321359    0.296082
     77675   -3.59686e+05    0.242634    0.146667    0.185479    0.400000    0.240000    0.321861    0.296255
     77700   -3.59681e+05    0.242292    0.160000    0.184324    0.360000    0.280000    0.321481    0.296090
     77725   -3.58881e+05    0.242484    0.186667    0.186478    0.240000    0.320000    0.321538    0.296422
     77750   -3.58718e+05    0.243384    0.146667    0.186118    0.200000    0.160000    0.321054    0.296422
     77775   -3.60288e+05    0.243380    0.106667    0.186446    0.400000    0.120000    0.322340    0.296648
     77800   -3.59906e+05    0.242975    0.133333    0.186718    0.280000    0.280000    0.321320    0.296269
     77825   -3.59425e+05    0.243363    0.160000    0.186214    0.280000    0.240000    0.321763    0.296361
     77850   -3.59429e+05    0.243025    0.213333    0.184954    0.400000    0.160000    0.320885    0.297000
     77875   -3.59615e+05    0.242790    0.120000    0.185495    0.440000    0.400000    0.322452    0.296307
     77900   -3.58705e+05    0.243196    0.173333    0.186151    0.360000    0.360000    0.321098    0.296800
     77925   -3.60561e+05    0.243375    0.120000    0.187225    0.240000    0.120000    0.322053    0.296062
     77950   -3.60685e+05    0.242886    0.186667    0.186737    0.400000    0.400000    0.321831    0.295677
     77975   -3.60629e+05    0.243563    0.213333    0.185847    0.240000    0.280000    0.321769    0.295950
     78000   -3.60682e+05    0.243813    0.240000    0.186553    0.200000    0.200000    0.321558    0.296561
     78025   -3.59507e+05    0.243403    0.160000    0.187338    0.400000    0.280000    0.321669    0.296317
     78050   -3.61333e+05    0.243946    0.066667    0.186983    0.320000    0.280000    0.321066    0.295797
     78075   -3.61648e+05    0.243753    0.106667    0.187138    0.200000    0.160000    0.322214    0.296134
     78100   -3.59800e+05    0.243700    0.200000    0.186814    0.240000    0.240000    0.321685    0.296239
     78125   -3.60571e+05    0.243292    0.213333    0.186476    0.160000    0.360000    0.322600    0.296007
     78150   -3.60873e+05    0.243209    0.226667    0.185195    0.080000    0.200000    0.322244    0.296589
     78175   -3.63774e+05    0.242818    0.160000    0.186941    0.200000    0.160000    0.321107    0.295621
     78200   -3.61988e+05    0.243328    0.066667    0.186816    0.400000    0.240000    0.321460    0.295714
     78225   -3.61625e+05    0.243535    0.133333    0.187320    0.080000    0.400000    0.322724    0.296095
     78250   -3.60830e+05    0.243550    0.173333    0.186210    0.360000    0.200000    0.322130    0.296088
     78275   -3.60777e+05    0.243607    0.120000    0.186994    0.280000    0.280000    0.321821    0.296259
     78300   -3.61154e+05    0.243585    0.120000    0.187356    0.480000    0.320000    0.322046    0.296079
     78325   -3.62406e+05    0.243341    0.106667    0.187215    0.440000    0.440000    0.321925    0.295791
     78350   -3.62525e+05    0.242958    0.120000    0.186995    0.280000    0.320000    0.321944    0.295605
     78375   -3.63027e+05    0.242655    0.160000    0.186912    0.240000    0.320000    0.321391    0.295002
     78400   -3.63075e+05    0.243021    0.186667    0.187123    0.320000    0.160000    0.321487    0.295289
     78425   -3.63652e+05    0.243619    0.106667    0.187563    0.200000    0.240000    0.321598    0.294907
     78450   -3.62377e+05    0.243598    0.133333    0.186767    0.360000    0.160000    0.321761    0.295755
     78475   -3.62573e+05    0.243909    0.066667    0.187632    0.280000    0.200000    0.321376    0.295371
     78500   -3.61981e+05    0.243976    0.186667    0.188323    0.320000    0.400000    0.321595    0.295751
     78525   -3.62243e+05    0.244115    0.160000    0.188026    0.320000    0.200000    0.322025    0.295089
     78550   -3.61300e+05    0.243933    0.080000    0.187589    0.160000    0.160000    0.321687    0.296143
     78575   -3.60921e+05    0.243804    0.173333    0.187075    0.240000    0.120000    0.321325    0.296134
     78600   -3.61779e+05    0.243509    0.133333    0.186845    0.240000    0.400000    0.322536    0.295581
     78625   -3.61446e+05    0.243107    0.133333    0.186960    0.360000    0.280000    0.321354    0.294846
     78650   -3.60808e+05    0.243502    0.253333    0.187987    0.560000    0.240000    0.321943    0.295993
     78675   -3.61084e+05    0.244140    0.280000    0.188146    0.400000    0.320000    0.320722    0.295934
     78700   -3.59742e+05    0.243420    0.213333    0.188120    0.400000    0.160000    0.321982    0.295918
     78725   -3.59761e+05    0.243881    0.146667    0.187737    0.360000    0.320000    0.321271    0.295542
     78750   -3.59478e+05    0.244409    0.160000    0.187704    0.120000    0.240000    0.322958    0.296263
     78775   -3.59919e+05    0.244122    0.253333    0.188554    0.360000    0.160000    0.320888    0.295780
     78800   -3.60544e+05    0.244586    0.146667    0.188143    0.360000    0.400000    0.321630    0.295971
     78825   -3.59786e+05    0.244235    0.120000    0.188217    0.280000    0.320000    0.322081    0.296381
     78850   -3.60559e+05    0.244157    0.160000    0.187883    0.320000    0.200000    0.323232    0.295952
     78875   -3.60196e+05    0.243925    0.213333    0.188021    0.200000    0.240000    0.321324    0.295958
     78900   -3.61821e+05    0.244712    0.120000    0.189100    0.280000    0.440000    0.321813    0.295464
     78925   -3.57763e+05    0.245055    0.253333    0.188880    0.200000    0.240000    0.321622    0.296089
     78950   -3.57379e+05    0.244364    0.173333    0.188225    0.280000    0.360000    0.320741    0.296208
     78975   -3.58741e+05    0.244297    0.200000    0.187964    0.320000    0.200000    0.321136    0.296079
     79000   -3.59515e+05    0.244031    0.146667    0.187593    0.120000    0.120000    0.321855    0.296304
     79025   -3.59481e+05    0.243951    0.253333    0.187759    0.360000    0.360000    0.321320    0.296378
     79050   -3.57790e+05    0.243799    0.133333    0.187790    0.120000    0.280000    0.321227    0.296713
     79075   -3.60436e+05    0.242750    0.280000    0.186764    0.480000    0.360000    0.322393    0.296512
     79100   -3.60719e+05    0.244213    0.160000    0.186827    0.280000    0.200000    0.321129    0.296050
     79125   -3.60730e+05    0.244025    0.226667    0.187089    0.240000    0.240000    0.321404    0.295468
     79150   -3.60234e+05    0.243309    0.133333    0.186559    0.360000    0.200000    0.321726    0.295989
     79175   -3.60868e+05    0.243646    0.160000    0.186680    0.320000    0.160000    0.321241    0.296368
     79200   -3.60901e+05    0.243526    0.133333    0.186472    0.360000    0.320000    0.321590    0.296659
     79225   -3.57872e+05    0.243782    0.160000    0.186489    0.280000    0.360000    0.322419    0.296418
     79250   -3.59080e+05    0.243056    0.133333    0.186166    0.280000    0.120000    0.322029    0.296738
     79275   -3.59291e+05    0.243969    0.213333    0.186799    0.200000    0.400000    0.321430    0.296215
     79300   -3.59569e+05    0.243337    0.160000    0.187066    0.160000    0.240000    0.321142    0.295928
